2021,FEB,STATE,39,5,442000000
2021,FEB,STATE,41,5,201000000
2021,FEB,STATE,42,5,798000000
2021,FEB,STATE,46,5,251000000
2021,FEB,STATE,48,5,1206000000
2021,FEB,STATE,49,5,170000000
2021,FEB,STATE,50,5,199000000
2021,FEB,STATE,51,5,118000000
2021,FEB,STATE,53,5,514000000
2021,FEB,STATE,55,5,2433000000
2021,JAN,STATE,4,5,432000000
2021,JAN,STATE,6,5,3603000000
2021,JAN,STATE,8,5,450000000
2021,JAN,STATE,12,5,199000000
2021,JAN,STATE,13,5,156000000
2021,JAN,STATE,16,5,1358000000
2021,JAN,STATE,17,5,156000000
2021,JAN,STATE,18,5,390000000
2021,JAN,STATE,19,5,467000000
2021,JAN,STATE,20,5,359000000
2021,JAN,STATE,26,5,1016000000
2021,JAN,STATE,27,5,893000000
2021,JAN,STATE,35,5,721000000
2021,JAN,STATE,36,5,1313000000
2021,JAN,STATE,39,5,483000000
2021,JAN,STATE,41,5,220000000
2021,JAN,STATE,42,5,874000000
2021,JAN,STATE,46,5,278000000
2021,JAN,STATE,48,5,1331000000
2021,JAN,STATE,49,5,186000000
2021,JAN,STATE,50,5,220000000
2021,JAN,STATE,51,5,130000000
2021,JAN,STATE,53,5,566000000
2021,JAN,STATE,55,5,2675000000
2021,JUL,STATE,4,5,377000000
2021,JUL,STATE,6,5,3438000000
2021,JUL,STATE,8,5,452000000
2021,JUL,STATE,12,5,175000000
2021,JUL,STATE,13,5,146000000
2021,JUL,STATE,16,5,1432000000
2021,JUL,STATE,17,5,147000000
2021,JUL,STATE,18,5,388000000
2021,JUL,STATE,19,5,471000000
2021,JUL,STATE,20,5,345000000
2021,JUL,STATE,26,5,1032000000
2021,JUL,STATE,27,5,899000000
2021,JUL,STATE,35,5,642000000
2021,JUL,STATE,36,5,1336000000
2021,JUL,STATE,39,5,486000000
2021,JUL,STATE,41,5,225000000
2021,JUL,STATE,42,5,853000000
2021,JUL,STATE,46,5,313000000
2021,JUL,STATE,48,5,1304000000
2021,JUL,STATE,49,5,194000000
2021,JUL,STATE,50,5,219000000
2021,JUL,STATE,51,5,120000000
2021,JUL,STATE,53,5,550000000
2021,JUL,STATE,55,5,2729000000
2021,JUN,STATE,4,5,405000000
2021,JUN,STATE,6,5,3455000000
2021,JUN,STATE,8,5,435000000
2021,JUN,STATE,12,5,186000000
2021,JUN,STATE,13,5,150000000
2021,JUN,STATE,16,5,1393000000
2021,JUN,STATE,17,5,149000000
2021,JUN,STATE,18,5,396000000
2021,JUN,STATE,19,5,462000000
2021,JUN,STATE,20,5,332000000
2021,JUN,STATE,26,5,1010000000
2021,JUN,STATE,27,5,875000000
2021,JUN,STATE,35,5,675000000
2021,JUN,STATE,36,5,1314000000
2021,JUN,STATE,39,5,478000000
2021,JUN,STATE,41,5,221000000
2021,JUN,STATE,42,5,846000000
2021,JUN,STATE,46,5,300000000
2021,JUN,STATE,48,5,1280000000
2021,JUN,STATE,49,5,192000000
2021,JUN,STATE,50,5,216000000
2021,JUN,STATE,51,5,121000000
2021,JUN,STATE,53,5,549000000
2021,JUN,STATE,55,5,2639000000
2021,MAR,STATE,4,5,452000000
2021,MAR,STATE,6,5,3724000000
2021,MAR,STATE,8,5,455000000
2021,MAR,STATE,12,5,205000000
2021,MAR,STATE,13,5,163000000
2021,MAR,STATE,16,5,1392000000
2021,MAR,STATE,17,5,160000000
2021,MAR,STATE,18,5,401000000
2021,MAR,STATE,19,5,480000000
2021,MAR,STATE,20,5,364000000
2021,MAR,STATE,26,5,1036000000
2021,MAR,STATE,27,5,910000000
2021,MAR,STATE,35,5,721000000
2021,MAR,STATE,36,5,1340000000
2021,MAR,STATE,39,5,497000000
2021,MAR,STATE,41,5,226000000
2021,MAR,STATE,42,5,893000000
2021,MAR,STATE,46,5,285000000
2021,MAR,STATE,48,5,1347000000
2021,MAR,STATE,49,5,189000000
2021,MAR,STATE,50,5,223000000
2021,MAR,STATE,51,5,133000000
2021,MAR,STATE,53,5,573000000
2021,MAR,STATE,55,5,2718000000
2021,MAY,STATE,4,5,443000000
2021,MAY,STATE,6,5,3722000000
2021,MAY,STATE,8,5,458000000
2021,MAY,STATE,12,5,194000000
2021,MAY,STATE,13,5,155000000
2021,MAY,STATE,16,5,1442000000
2021,MAY,STATE,17,5,158000000
2021,MAY,STATE,18,5,402000000
2021,MAY,STATE,19,5,478000000
2021,MAY,STATE,20,5,357000000
2021,MAY,STATE,26,5,1039000000
2021,MAY,STATE,27,5,906000000
2021,MAY,STATE,35,5,706000000
2021,MAY,STATE,36,5,1358000000
2021,MAY,STATE,39,5,491000000
2021,MAY,STATE,41,5,231000000
2021,MAY,STATE,42,5,893000000
2021,MAY,STATE,46,5,302000000
2021,MAY,STATE,48,5,1353000000
2021,MAY,STATE,49,5,197000000
2021,MAY,STATE,50,5,223000000
2021,MAY,STATE,51,5,130000000
2021,MAY,STATE,53,5,579000000
2021,MAY,STATE,55,5,2733000000
2021,NOV,STATE,4,5,380000000
2021,NOV,STATE,6,5,3354000000
2021,NOV,STATE,8,5,425000000
2021,NOV,STATE,12,5,167000000
2021,NOV,STATE,13,5,145000000
2021,NOV,STATE,16,5,1309000000
2021,NOV,STATE,17,5,139000000
2021,NOV,STATE,18,5,352000000
2021,NOV,STATE,19,5,448000000
2021,NOV,STATE,20,5,326000000
2021,NOV,STATE,26,5,942000000
2021,NOV,STATE,27,5,846000000
2021,NOV,STATE,35,5,578000000
2021,NOV,STATE,36,5,1238000000
2021,NOV,STATE,39,5,443000000
2021,NOV,STATE,41,5,210000000
2021,NOV,STATE,42,5,801000000
2021,NOV,STATE,46,5,314000000
2021,NOV,STATE,48,5,1269000000
2021,NOV,STATE,49,5,176000000
2021,NOV,STATE,50,5,204000000
2021,NOV,STATE,51,5,117000000
2021,NOV,STATE,53,5,503000000
2021,NOV,STATE,55,5,2548000000
2021,OCT,STATE,4,5,380000000
2021,OCT,STATE,6,5,3440000000
2021,OCT,STATE,8,5,436000000
2021,OCT,STATE,12,5,163000000
2021,OCT,STATE,13,5,146000000
2021,OCT,STATE,16,5,1359000000
2021,OCT,STATE,17,5,140000000
2021,OCT,STATE,18,5,369000000
2021,OCT,STATE,19,5,461000000
2021,OCT,STATE,20,5,336000000
2021,OCT,STATE,26,5,981000000
2021,OCT,STATE,27,5,881000000
2021,OCT,STATE,35,5,602000000
2021,OCT,STATE,36,5,1287000000
2021,OCT,STATE,39,5,457000000
2021,OCT,STATE,41,5,220000000
2021,OCT,STATE,42,5,818000000
2021,OCT,STATE,46,5,320000000
2021,OCT,STATE,48,5,1316000000
2021,OCT,STATE,49,5,181000000
2021,OCT,STATE,50,5,211000000
2021,OCT,STATE,51,5,119000000
2021,OCT,STATE,53,5,529000000
2021,OCT,STATE,55,5,2652000000
2021,SEP,STATE,4,5,347000000
2021,SEP,STATE,6,5,3275000000
2021,SEP,STATE,8,5,425000000
2021,SEP,STATE,12,5,155000000
2021,SEP,STATE,13,5,137000000
2021,SEP,STATE,16,5,1348000000
2021,SEP,STATE,17,5,135000000
